id,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
87568,7.0,1.0,1.0,1.0,19.0,72.34,0.25,4.0,18.08,289.36,0.02,16.07,4,0,0,0,7.0,7.0,11.0,8.0,1.0,False
5120,17.0,3.0,1.0,1.0,49.0,208.15,0.13,7.92,28.35,1740.51,0.07,96.69,14,0,1,0,10.0,12.0,31.0,18.0,5.0,False
17298,37.0,6.0,3.0,3.0,165.0,822.4,0.03,39.73,22.42,39355.79,0.27,2186.43,25,2,6,0,23.0,19.0,105.0,55.0,11.0,False
6267,36.0,6.0,3.0,5.0,121.0,710.84,0.05,18.24,39.76,12102.03,0.24,672.33,29,3,3,0,20.0,25.0,73.0,48.0,11.0,False
9981,10.0,1.0,1.0,1.0,14.0,43.19,0.27,3.75,12.4,175.66,0.01,9.73,6,0,2,0,6.0,4.0,9.0,5.0,1.0,False
78510,12.0,2.0,1.0,1.0,21.0,82.04,0.17,5.83,13.67,536.04,0.03,29.78,9,0,1,0,10.0,6.0,14.0,7.0,3.0,False
78476,9.0,2.0,1.0,1.0,18.0,68.53,0.19,5.33,12.85,365.51,0.02,20.31,5,0,2,0,8.0,6.0,11.0,7.0,3.0,False
41966,14.0,1.0,1.0,1.0,25.0,97.67,0.12,8.25,11.15,788.52,0.03,43.81,5,3,4,0,11.0,5.0,19.0,6.0,1.0,False
6904,75.0,3.0,1.0,1.0,209.0,1167.26,0.04,24.77,45.68,28294.07,0.39,1571.89,54,5,14,0,16.0,31.0,127.0,78.0,5.0,True
43579,238.0,23.0,10.0,11.0,644.0,4247.7,0.01,69.31,56.84,221324.02,1.42,12295.78,134,47,37,2,26.0,46.0,370.0,267.0,45.0,True
80480,55.0,4.0,1.0,3.0,113.0,616.92,0.06,18.0,34.74,12294.54,0.21,683.03,37,0,10,2,14.0,22.0,69.0,54.0,7.0,False
67605,12.0,4.0,4.0,1.0,43.0,179.31,0.08,12.0,10.49,2210.79,0.06,122.82,13,0,1,0,10.0,5.0,29.0,12.0,7.0,False
55824,22.0,2.0,1.0,2.0,68.0,326.9,0.1,10.0,29.55,3172.85,0.11,176.27,13,0,6,1,10.0,15.0,38.0,30.0,3.0,False
2514,28.0,6.0,6.0,1.0,70.0,316.62,0.22,4.59,71.16,1670.82,0.11,92.6,20,0,0,6,6.0,17.0,41.0,29.0,11.0,True
16064,15.0,4.0,3.0,1.0,25.0,104.25,0.13,8.0,13.03,751.09,0.03,41.73,10,0,3,0,8.0,5.0,17.0,10.0,7.0,False
35211,18.0,4.0,1.0,1.0,43.0,187.3,0.09,11.0,16.59,2326.96,0.06,129.28,13,1,2,1,12.0,8.0,29.0,14.0,7.0,False
16910,33.0,3.0,1.0,2.0,88.0,418.43,0.08,12.67,34.84,5339.14,0.14,296.62,25,1,3,0,14.0,18.0,54.0,32.0,5.0,False
78598,6.0,3.0,1.0,2.0,19.0,72.34,0.25,4.0,18.08,289.36,0.02,16.07,3,0,0,0,7.0,7.0,11.0,8.0,5.0,False
78003,5.0,2.0,1.0,1.0,16.0,62.51,0.33,3.0,15.63,250.04,0.02,13.89,3,0,0,0,6.0,5.0,9.0,7.0,3.0,False
8710,7.0,1.0,1.0,1.0,25.0,92.51,0.34,2.92,37.91,357.65,0.03,19.87,5,0,0,0,5.0,12.0,14.0,12.0,1.0,False
81380,9.0,1.0,1.0,1.0,13.0,41.21,0.4,2.5,13.68,82.42,0.01,4.58,4,1,2,0,5.0,4.0,8.0,4.0,1.0,False
40418,17.0,2.0,1.0,2.0,40.0,167.18,0.08,11.92,13.38,2148.39,0.06,119.36,10,0,2,0,11.0,6.0,27.0,13.0,3.0,False
67237,5.0,1.0,1.0,1.0,19.0,60.92,0.29,3.5,17.41,213.21,0.02,11.85,3,0,0,0,7.0,7.0,9.0,8.0,1.0,False
59579,4.0,2.0,1.0,1.0,16.0,62.51,0.25,4.0,15.07,250.04,0.02,13.89,2,0,0,0,7.0,7.0,8.0,8.0,3.0,False
63526,18.0,2.0,1.0,2.0,39.0,171.3,0.12,8.25,20.76,1413.23,0.06,78.51,8,0,5,0,11.0,10.0,25.0,14.0,3.0,False
22819,9.0,2.0,1.0,2.0,38.0,171.3,0.12,8.5,20.03,1471.49,0.06,81.75,6,0,1,0,10.0,10.0,23.0,17.0,3.0,False
67212,38.0,4.0,1.0,3.0,131.0,706.39,0.06,15.97,44.07,11431.28,0.24,635.07,26,1,8,0,15.0,27.0,75.0,58.0,7.0,False
65766,15.0,2.0,1.0,2.0,38.0,171.9,0.08,13.0,15.72,2538.24,0.06,141.01,11,0,2,0,13.0,9.0,20.0,18.0,3.0,False
28068,69.0,12.0,10.0,10.0,181.0,1041.63,0.04,24.55,39.92,26742.14,0.35,1484.91,41,15,9,2,20.0,26.0,113.0,68.0,23.0,False
88962,10.0,3.0,3.0,1.0,25.0,97.67,0.11,9.0,10.85,879.05,0.03,48.84,6,0,2,0,11.0,6.0,15.0,9.0,5.0,False
79050,23.0,12.0,11.0,1.0,113.0,559.87,0.04,27.5,20.3,15287.87,0.19,849.33,18,0,3,0,17.0,14.0,75.0,42.0,23.0,False
29186,21.0,2.0,1.0,1.0,28.0,106.61,0.14,7.0,15.23,746.24,0.04,41.46,4,0,1,0,7.0,6.0,18.0,10.0,3.0,False
45287,48.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,False
93062,38.0,7.0,6.0,5.0,158.0,857.13,0.07,14.04,53.47,11680.72,0.29,648.93,28,1,5,0,14.0,33.0,86.0,62.0,13.0,False
89281,13.0,2.0,1.0,1.0,23.0,87.57,0.2,5.0,17.51,401.29,0.03,22.29,10,0,1,0,6.0,6.0,13.0,10.0,3.0,True
85656,42.0,9.0,3.0,9.0,144.0,766.13,0.05,18.58,41.25,14236.57,0.26,790.92,29,4,7,0,14.0,22.0,75.0,55.0,17.0,True
64743,9.0,3.0,1.0,1.0,27.0,108.0,0.17,5.83,19.75,616.0,0.04,34.22,6,0,1,0,7.0,6.0,17.0,10.0,5.0,False
67097,25.0,4.0,1.0,1.0,62.0,247.25,0.08,12.5,21.51,3365.15,0.08,186.95,19,0,4,1,10.0,9.0,36.0,26.0,7.0,False
29238,24.0,5.0,3.0,5.0,98.0,503.66,0.09,11.38,44.85,5442.89,0.17,302.38,18,0,4,0,14.0,24.0,59.0,39.0,9.0,True
94347,19.0,2.0,1.0,2.0,76.0,380.0,0.05,19.2,19.95,10982.67,0.13,610.15,16,0,1,0,18.0,15.0,46.0,30.0,3.0,False
97597,14.0,2.0,1.0,2.0,53.0,216.64,0.08,11.79,18.56,2679.62,0.07,148.87,10,0,2,0,9.0,7.0,34.0,19.0,3.0,False
21196,15.0,1.0,1.0,1.0,30.0,122.62,0.25,4.0,30.19,713.12,0.04,39.62,9,0,4,0,8.0,10.0,18.0,10.0,1.0,False
65734,23.0,2.0,1.0,2.0,49.0,221.65,0.22,4.47,46.75,1040.96,0.07,57.83,13,0,6,0,7.0,16.0,26.0,23.0,3.0,False
66524,143.0,10.0,3.0,7.0,391.0,2231.63,0.02,55.76,36.0,139459.89,0.74,7747.77,114,12,30,4,22.0,34.0,244.0,141.0,19.0,False
92295,7.0,1.0,1.0,1.0,14.0,46.51,0.5,2.0,21.33,93.01,0.02,5.17,4,0,1,0,3.0,6.0,8.0,6.0,1.0,False
10324,11.0,2.0,1.0,2.0,40.0,180.94,0.17,5.91,32.74,1046.88,0.06,58.16,7,0,2,0,10.0,16.0,23.0,17.0,3.0,False
2997,101.0,13.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,True
69441,61.0,7.0,1.0,6.0,133.0,682.44,0.07,14.36,48.85,9142.59,0.23,507.92,36,0,3,0,12.0,22.0,75.0,54.0,13.0,True
91863,22.0,4.0,1.0,1.0,49.0,232.99,0.06,16.5,13.61,3441.13,0.08,191.17,16,1,2,2,13.0,7.0,34.0,15.0,7.0,False
91119,39.0,8.0,6.0,1.0,85.0,397.46,0.05,22.19,18.03,9206.27,0.13,511.46,28,2,3,3,16.0,14.0,45.0,40.0,15.0,True
54356,7.0,2.0,1.0,1.0,19.0,70.31,0.21,4.67,14.69,319.82,0.02,17.77,4,0,1,0,8.0,6.0,12.0,7.0,3.0,False
28392,71.0,6.0,4.0,5.0,233.0,1380.43,0.06,17.22,77.19,22995.71,0.46,1277.54,59,1,12,0,16.0,46.0,130.0,103.0,11.0,True
65314,82.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
5438,60.0,11.0,3.0,2.0,187.0,1085.98,0.03,30.24,36.23,32842.0,0.36,1824.56,37,7,9,3,20.0,25.0,113.0,79.0,21.0,True
37884,32.0,4.0,3.0,2.0,114.0,589.37,0.05,20.25,25.66,12134.0,0.2,674.46,23,0,7,0,18.0,14.0,69.0,35.0,7.0,False
88477,10.0,2.0,1.0,2.0,33.0,147.16,0.29,3.46,37.11,548.26,0.05,30.46,7,0,1,0,6.0,13.0,18.0,15.0,3.0,False
52438,65.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
94632,17.0,1.0,1.0,1.0,46.0,198.81,0.17,5.88,32.4,1196.79,0.07,66.49,9,4,1,0,9.0,13.0,28.0,18.0,1.0,False
98634,18.0,3.0,1.0,3.0,52.0,247.25,0.1,10.0,23.96,2747.01,0.08,152.61,12,0,4,0,13.0,11.0,32.0,20.0,5.0,False
46655,30.0,9.0,1.0,8.0,119.0,518.05,0.03,39.27,14.2,22384.84,0.17,1243.6,25,2,3,0,15.0,9.0,78.0,41.0,17.0,False
82802,68.0,11.0,8.0,6.0,203.0,1108.26,0.03,29.59,37.45,32796.42,0.37,1822.02,53,4,10,0,17.0,27.0,109.0,94.0,21.0,False
47302,10.0,1.0,1.0,1.0,46.0,222.97,0.1,10.0,20.39,2229.72,0.07,123.87,6,0,1,0,9.0,13.0,26.0,22.0,1.0,False
81307,47.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,True
94267,24.0,11.0,7.0,6.0,74.0,351.86,0.06,17.31,20.69,6441.68,0.12,357.87,18,0,3,0,15.0,13.0,44.0,28.0,21.0,False
52589,49.0,5.0,1.0,3.0,116.0,620.64,0.05,20.58,31.66,12886.65,0.21,715.92,29,3,13,0,25.0,24.0,74.0,42.0,9.0,True
60708,36.0,4.0,1.0,1.0,66.0,289.86,0.09,11.08,27.65,3375.4,0.1,187.52,24,0,4,1,12.0,13.0,42.0,24.0,7.0,False
98855,78.0,12.0,6.0,5.0,257.0,1485.81,0.02,54.08,31.93,77011.02,0.5,4278.39,67,4,4,1,22.0,24.0,145.0,112.0,23.0,True
71821,19.0,4.0,1.0,2.0,40.0,169.92,0.15,6.82,24.48,1148.47,0.06,63.8,13,0,0,0,10.0,11.0,25.0,15.0,5.0,False
93725,10.0,2.0,1.0,2.0,31.0,118.03,0.14,7.14,15.86,931.62,0.04,51.73,7,0,1,0,10.0,7.0,16.0,12.0,3.0,False
62803,32.0,7.0,5.0,5.0,64.0,314.04,0.07,14.86,21.0,4723.94,0.1,262.44,23,2,4,0,16.0,14.0,38.0,26.0,13.0,True
87311,60.0,7.0,4.0,7.0,166.0,933.65,0.05,18.28,52.26,29896.28,0.31,1660.9,46,0,14,0,16.0,36.0,92.0,74.0,13.0,False
42177,18.0,3.0,1.0,3.0,42.0,187.3,0.1,10.0,18.54,1798.04,0.06,99.89,15,0,1,0,11.0,11.0,22.0,20.0,5.0,False
50260,17.0,4.0,1.0,3.0,48.0,207.45,0.13,7.43,25.88,2177.86,0.07,121.01,14,0,3,0,11.0,14.0,26.0,20.0,7.0,False
39885,25.0,1.0,1.0,1.0,78.0,342.6,0.08,12.67,25.94,4521.84,0.11,251.21,21,0,1,0,14.0,12.0,47.0,25.0,1.0,False
49799,23.0,5.0,3.0,2.0,92.0,469.13,0.05,19.56,22.71,8971.6,0.16,498.42,22,0,1,0,18.0,14.0,53.0,33.0,9.0,False
43577,60.0,6.0,3.0,5.0,168.0,938.27,0.07,14.46,63.3,14236.57,0.31,790.92,41,5,14,0,17.0,44.0,85.0,73.0,11.0,False
55768,15.0,3.0,1.0,3.0,41.0,182.84,0.09,11.25,15.47,2044.6,0.06,113.59,11,0,2,0,15.0,8.0,28.0,15.0,5.0,False
36013,22.0,2.0,1.0,2.0,50.0,232.19,0.11,9.17,25.22,2300.12,0.08,127.78,17,0,5,0,15.0,12.0,33.0,15.0,3.0,False
56217,32.0,4.0,1.0,4.0,72.0,375.97,0.09,11.5,35.42,4669.85,0.13,259.55,26,3,2,0,10.0,18.0,39.0,33.0,7.0,False
46532,21.0,4.0,1.0,3.0,59.0,280.54,0.09,11.2,25.05,3142.03,0.09,174.56,11,0,1,0,14.0,15.0,31.0,28.0,7.0,False
72386,4.0,1.0,1.0,1.0,18.0,66.61,0.25,4.0,16.65,266.43,0.02,14.8,2,0,0,0,5.0,5.0,10.0,8.0,1.0,False
30114,21.0,6.0,1.0,5.0,56.0,274.79,0.12,8.53,31.35,2137.13,0.09,118.73,18,0,2,0,18.0,17.0,32.0,21.0,11.0,False
28599,22.0,7.0,6.0,6.0,119.0,571.59,0.05,19.69,29.87,10240.13,0.19,569.01,19,0,1,0,15.0,16.0,69.0,50.0,13.0,False
82285,33.0,4.0,3.0,2.0,55.0,272.05,0.1,9.75,27.18,2349.63,0.09,130.53,27,0,3,0,13.0,14.0,36.0,19.0,7.0,False
78520,8.0,2.0,1.0,2.0,20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4,0,2,0,9.0,7.0,11.0,11.0,3.0,False
9543,83.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,False
79373,57.0,8.0,5.0,8.0,174.0,904.1,0.06,17.29,55.66,16587.25,0.3,921.51,41,6,10,0,17.0,34.0,105.0,69.0,15.0,False
88806,17.0,4.0,3.0,3.0,40.0,163.5,0.07,14.08,11.35,2354.38,0.05,130.8,13,0,1,1,12.0,6.0,27.0,13.0,7.0,False
50544,12.0,1.0,1.0,1.0,23.0,72.91,0.67,1.5,123.64,121.89,0.03,6.77,10,0,0,0,3.0,10.0,13.0,10.0,1.0,False
46614,21.0,2.0,1.0,2.0,55.0,267.19,0.16,6.11,43.07,1611.57,0.09,89.53,18,0,1,0,8.0,18.0,28.0,27.0,3.0,True
49533,9.0,2.0,1.0,1.0,22.0,75.28,0.19,5.25,14.34,456.37,0.03,25.35,6,0,1,0,6.0,4.0,13.0,9.0,3.0,False
46709,19.0,5.0,1.0,2.0,54.0,247.59,0.1,10.0,24.23,2475.88,0.08,137.55,12,1,1,0,12.0,12.0,34.0,20.0,9.0,False
6361,17.0,2.0,1.0,2.0,62.0,267.96,0.06,17.42,13.53,4898.57,0.09,272.14,11,0,4,0,11.0,6.0,40.0,22.0,3.0,True
91963,12.0,2.0,1.0,2.0,29.0,118.54,0.17,5.73,21.27,573.59,0.04,31.87,8,0,2,0,9.0,11.0,15.0,14.0,3.0,False
79639,19.0,4.0,4.0,2.0,52.0,220.42,0.08,12.5,17.24,2940.89,0.07,163.38,17,0,2,0,15.0,12.0,30.0,18.0,7.0,False
84987,16.0,5.0,5.0,2.0,62.0,305.0,0.05,21.0,14.18,7054.02,0.1,391.89,12,0,2,0,19.0,9.0,41.0,21.0,9.0,False
9481,8.0,2.0,1.0,1.0,14.0,48.43,0.29,3.5,13.84,169.51,0.02,9.42,5,0,1,0,7.0,4.0,10.0,4.0,3.0,False
50164,80.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,True
44429,31.0,6.0,4.0,5.0,108.0,524.66,0.05,19.5,26.36,9402.5,0.17,522.36,26,0,5,0,17.0,16.0,63.0,45.0,11.0,False
39572,23.0,3.0,3.0,2.0,64.0,314.04,0.09,10.91,30.4,3326.99,0.1,184.34,20,0,1,0,13.0,16.0,37.0,27.0,5.0,True
51490,108.0,23.0,12.0,10.0,373.0,2680.78,0.03,32.81,64.12,79448.47,0.89,4414.6,95,7,14,0,27.0,64.0,214.0,156.0,45.0,True
1387,7.0,1.0,1.0,1.0,31.0,126.71,0.2,5.06,21.24,746.24,0.04,41.46,4,0,1,0,7.0,9.0,19.0,12.0,1.0,False
3434,74.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,False
19415,11.0,3.0,3.0,1.0,29.0,123.19,0.11,8.94,13.78,1101.01,0.04,61.17,7,0,2,0,11.0,8.0,17.0,13.0,5.0,False
29111,22.0,2.0,1.0,2.0,45.0,206.82,0.1,10.23,20.22,2143.32,0.07,119.07,15,1,4,0,13.0,11.0,26.0,19.0,3.0,False
52005,40.0,4.0,1.0,2.0,126.0,668.72,0.04,27.65,23.99,16753.84,0.22,930.77,28,2,4,0,18.0,17.0,77.0,49.0,7.0,False
75795,26.0,5.0,3.0,2.0,61.0,302.21,0.06,16.36,17.33,4637.01,0.1,257.61,17,0,3,0,18.0,11.0,40.0,21.0,9.0,False
90671,36.0,17.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,33.0,False
55640,33.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,False
55327,39.0,2.0,1.0,2.0,115.0,544.96,0.08,12.53,42.49,7009.75,0.18,389.0,27,0,10,0,14.0,22.0,75.0,40.0,3.0,False
57085,57.0,6.0,1.0,3.0,139.0,664.51,0.04,26.13,23.82,17770.86,0.22,987.18,22,23,7,0,17.0,16.0,69.0,50.0,11.0,False
100478,74.0,7.0,1.0,4.0,244.0,1405.4,0.05,21.71,64.26,29982.9,0.47,1665.72,58,5,11,0,19.0,42.0,146.0,96.0,13.0,True
47946,12.0,2.0,1.0,2.0,37.0,154.29,0.21,4.88,33.72,705.81,0.05,39.21,9,0,1,0,6.0,12.0,21.0,16.0,3.0,False
12229,36.0,3.0,1.0,2.0,56.0,224.0,0.07,15.0,15.22,3920.0,0.07,217.78,18,10,6,0,10.0,10.0,35.0,21.0,5.0,True
86783,31.0,6.0,3.0,2.0,88.0,479.27,0.05,18.48,25.76,8628.34,0.15,479.35,27,1,2,0,17.0,16.0,55.0,33.0,11.0,False
21612,159.0,12.0,1.0,9.0,498.0,2877.71,0.02,43.85,72.42,146033.38,0.96,8035.74,139,0,22,1,26.0,56.0,230.0,208.0,23.0,True
31527,26.0,4.0,1.0,4.0,68.0,323.85,0.08,13.2,24.89,48932.72,0.11,265.99,20,0,4,0,14.0,15.0,40.0,28.0,7.0,False
72283,6.0,2.0,1.0,2.0,20.0,78.14,0.18,5.5,14.37,451.25,0.03,25.07,3,0,1,0,6.0,6.0,11.0,11.0,3.0,False
62458,9.0,2.0,1.0,2.0,23.0,94.01,0.23,4.29,23.93,428.1,0.03,23.78,7,0,0,0,6.0,7.0,13.0,10.0,3.0,False
28864,18.0,5.0,5.0,1.0,73.0,315.5,0.04,24.0,12.9,7093.7,0.11,394.09,15,0,1,1,15.0,10.0,43.0,30.0,9.0,False
51429,23.0,2.0,1.0,2.0,101.0,533.83,0.08,12.58,42.88,6740.64,0.18,374.48,21,0,1,0,13.0,24.0,55.0,46.0,3.0,False
77382,57.0,4.0,1.0,4.0,127.0,656.58,0.04,27.0,25.06,18269.08,0.22,1014.95,37,17,11,2,14.0,17.0,79.0,54.0,7.0,False
22589,39.0,3.0,1.0,2.0,182.0,994.12,0.05,21.56,52.0,23135.93,0.33,1285.33,29,2,3,0,19.0,33.0,104.0,73.0,5.0,False
65771,14.0,1.0,1.0,1.0,96.0,461.25,0.17,6.06,71.77,2658.29,0.15,147.79,10,0,2,0,8.0,24.0,51.0,45.0,1.0,False
45616,11.0,1.0,1.0,1.0,35.0,145.95,0.25,4.0,36.49,610.39,0.05,33.91,8,0,1,0,6.0,12.0,20.0,15.0,1.0,False
44030,41.0,5.0,1.0,5.0,164.0,801.57,0.04,26.67,31.63,24590.16,0.27,1366.12,32,0,7,0,16.0,21.0,96.0,68.0,9.0,False
29494,64.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,True
77855,25.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,False
42703,61.0,4.0,1.0,1.0,102.0,556.86,0.04,28.61,19.23,14593.06,0.19,810.73,24,14,10,1,19.0,14.0,66.0,36.0,7.0,False
42122,44.0,7.0,6.0,7.0,137.0,694.11,0.04,22.33,30.34,15501.67,0.23,861.2,38,0,7,0,21.0,27.0,79.0,58.0,13.0,False
20989,10.0,1.0,1.0,1.0,29.0,102.19,0.3,3.33,26.54,382.38,0.03,21.24,5,0,1,0,4.0,9.0,14.0,15.0,1.0,False
47619,10.0,1.0,1.0,1.0,21.0,82.04,0.22,4.5,18.23,369.2,0.03,20.51,7,0,1,0,7.0,7.0,12.0,9.0,1.0,False
14311,17.0,3.0,1.0,3.0,43.0,188.87,0.08,12.0,15.74,2266.44,0.06,125.91,16,0,1,0,11.0,9.0,26.0,17.0,5.0,False
13073,15.0,2.0,1.0,2.0,25.0,97.67,0.23,4.38,22.33,427.32,0.03,23.74,13,0,0,0,7.0,8.0,15.0,10.0,3.0,False
45656,32.0,2.0,1.0,2.0,109.0,497.59,0.08,13.18,36.86,7067.17,0.16,392.62,26,0,3,0,10.0,17.0,68.0,41.0,3.0,False
87400,18.0,1.0,1.0,1.0,38.0,164.23,0.17,5.33,28.43,950.66,0.05,52.09,10,0,3,0,8.0,12.0,24.0,16.0,1.0,False
71578,14.0,2.0,1.0,2.0,49.0,207.45,0.1,10.0,20.97,2155.2,0.07,119.73,11,0,1,0,11.0,11.0,29.0,20.0,3.0,False
99326,14.0,3.0,1.0,2.0,41.0,167.37,0.1,10.29,16.21,1694.2,0.06,94.12,11,0,1,0,9.0,7.0,25.0,16.0,5.0,False
85614,58.0,11.0,1.0,4.0,154.0,855.41,0.04,24.3,33.7,21295.68,0.29,1183.09,37,6,9,0,18.0,25.0,95.0,59.0,12.0,False
71281,47.0,6.0,1.0,3.0,104.0,529.1,0.05,19.5,26.36,9206.27,0.18,511.46,29,3,2,1,15.0,16.0,56.0,48.0,11.0,False
89236,19.0,2.0,1.0,1.0,31.0,133.98,0.17,5.91,23.96,806.76,0.04,44.82,10,0,5,0,8.0,11.0,19.0,13.0,3.0,True
66848,5.0,1.0,1.0,1.0,17.0,60.94,0.28,3.6,17.41,213.31,0.02,11.85,3,0,0,0,6.0,5.0,11.0,6.0,1.0,False
26584,40.0,5.0,1.0,2.0,164.0,841.2,0.05,18.21,45.18,15269.0,0.28,848.28,34,0,5,0,13.0,21.0,107.0,59.0,9.0,True
16828,7.0,2.0,1.0,2.0,34.0,144.43,0.14,7.22,20.0,1043.09,0.05,57.95,4,0,1,0,10.0,9.0,23.0,13.0,3.0,False
1165,22.0,3.0,1.0,1.0,43.0,179.31,0.11,8.73,19.81,1607.39,0.06,89.3,17,0,4,0,11.0,9.0,25.0,16.0,5.0,False
57998,5.0,1.0,1.0,1.0,13.0,41.21,0.33,3.0,13.95,129.56,0.01,7.4,3,0,0,0,6.0,4.0,7.0,4.0,1.0,False
38961,63.0,6.0,4.0,2.0,211.0,1243.27,0.04,24.24,50.08,28249.68,0.41,1583.09,45,5,8,7,27.0,42.0,116.0,85.0,11.0,True
73519,8.0,1.0,1.0,1.0,29.0,106.27,0.13,7.86,14.31,875.19,0.04,48.62,6,0,0,0,10.0,7.0,18.0,11.0,1.0,False
47584,67.0,17.0,1.0,1.0,217.0,1225.91,0.02,50.88,19.8,57091.13,0.41,3171.52,53,0,11,0,18.0,13.0,126.0,85.0,33.0,False
4881,55.0,7.0,5.0,5.0,141.0,781.89,0.05,22.5,32.5,17762.29,0.26,986.79,34,9,8,1,20.0,24.0,86.0,50.0,13.0,False
48824,53.0,6.0,1.0,4.0,180.0,1005.03,0.04,26.0,39.57,29310.66,0.34,1628.37,42,1,6,0,23.0,31.0,103.0,73.0,11.0,True
26100,16.0,3.0,1.0,2.0,62.0,304.23,0.06,15.79,20.63,4723.76,0.1,261.76,13,0,1,0,17.0,14.0,39.0,19.0,5.0,False
16160,91.0,8.0,8.0,7.0,272.0,1485.6,0.03,34.76,44.26,57170.01,0.5,3176.11,58,16,13,0,21.0,31.0,165.0,94.0,15.0,False
6241,7.0,1.0,1.0,1.0,15.0,47.55,0.27,3.75,12.68,174.4,0.02,9.69,4,0,1,0,5.0,5.0,9.0,6.0,1.0,False
64861,16.0,2.0,1.0,2.0,42.0,192.57,0.17,6.0,31.13,1223.99,0.06,68.0,13,0,1,0,8.0,12.0,26.0,18.0,3.0,True
75177,11.0,2.0,1.0,2.0,51.0,239.72,0.12,8.5,28.92,2020.5,0.08,112.25,8,0,1,0,13.0,13.0,34.0,17.0,3.0,False
51874,8.0,3.0,1.0,1.0,22.0,85.84,0.12,8.1,10.4,708.15,0.03,39.34,5,0,1,0,11.0,5.0,13.0,9.0,5.0,False
4577,11.0,2.0,1.0,2.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,4,2,1,0,6.0,4.0,7.0,5.0,3.0,False
190,32.0,6.0,1.0,1.0,63.0,286.73,0.08,12.0,23.82,3124.78,0.1,173.6,19,8,3,0,10.0,10.0,39.0,24.0,11.0,True
10829,23.0,2.0,1.0,2.0,54.0,247.59,0.17,5.63,43.16,1592.51,0.08,88.47,16,2,3,0,9.0,18.0,32.0,21.0,3.0,True
92519,29.0,4.0,1.0,2.0,62.0,293.25,0.06,16.67,17.59,4887.48,0.1,271.53,20,2,5,0,16.0,13.0,37.0,25.0,7.0,False
79651,12.0,3.0,1.0,1.0,36.0,152.93,0.15,6.75,21.22,1075.46,0.05,59.75,9,0,1,0,9.0,10.0,19.0,15.0,5.0,False
10602,81.0,16.0,15.0,2.0,231.0,1253.47,0.02,49.24,25.46,61718.34,0.42,3428.8,37,0,2,0,22.0,21.0,137.0,94.0,31.0,False
62173,14.0,2.0,1.0,2.0,45.0,187.65,0.1,10.5,17.9,1788.9,0.06,99.38,10,0,2,0,14.0,8.0,29.0,12.0,3.0,False
98550,21.0,3.0,1.0,2.0,55.0,245.27,0.09,11.0,22.55,2747.01,0.08,152.61,17,0,1,0,10.0,10.0,36.0,22.0,5.0,False
44384,25.0,3.0,3.0,2.0,56.0,272.05,0.07,13.54,20.73,3617.33,0.09,200.96,18,0,5,0,17.0,12.0,35.0,21.0,5.0,True
88423,17.0,3.0,1.0,2.0,41.0,187.98,0.11,8.0,22.89,1698.49,0.06,94.36,13,0,2,1,10.0,10.0,25.0,16.0,5.0,False
77277,8.0,1.0,1.0,1.0,22.0,89.92,0.29,3.5,22.07,310.05,0.03,17.22,4,0,2,0,6.0,8.0,11.0,11.0,1.0,False
36600,520.0,86.0,24.0,31.0,1898.0,15389.98,0.02,64.26,239.48,989013.72,5.13,54945.21,396,74,74,6,35.0,241.0,1013.0,885.0,168.0,True
